cust_id,typeCT,debt
wdbQnnULeGohrQ,0,0.0
jd_500d37d9d3173,0,0.0
路人甲lxh7580636-,0,0.0
jd_40e0fc6bb2e45,0,0.0
jd_5f9dcd3f2d169,0,0.0
w317522617,0,0.0
jd_473828dddc784,0,0.0
jd_4f35ca91b99ac,0,0.0
jd_65dcd604fbc90,0,0.0
是你DE益达,0,0.0
susu892,0,0.0
jd_7c03e545bd958,2,0.0
jd_64c2ed334fdaa,0,0.0
wdTuECViYnaEMf,0,0.0
jd_48926036d26a1,0,0.0
jd_70ae67f2a288e,0,0.0
jd_6e29b32371341,0,0.0
282362909_m,1,0.0
xulongjia,0,0.0
13511654387_p,0,0.0
jd_5091a0ead7498,0,0.0
jd_55a28ca4d4f43,0,0.0
蝶衣2013,0,0.0
nelmen,0,0.0
jd_4e9e99a373d8e,0,0.0
jd_479ef1b6f41f7,0,0.0
jd_46b5b83e08ad2,1,0.0
wdXjkwiUBEpCPT,1,0.0
jd_4ec011461f22c,0,0.0
jd_RdBlVjRNcOgc,0,0.0
jd_50bf7e7a4bb74,0,0.0
jd_4230b724eeb20,0,0.0
jd_7db82aea2bd11,0,0.0
13480036302_p,0,0.0
jd_6cad61776e4b6,0,0.0
738568149王,0,0.0
jd_603b27087998e,0,0.0
黄智那,0,0.0
15930249115_p,0,0.0
hangkangyu,0,0.0
pf1184162396,0,0.0
jd_5d4a4f2607fc4,0,0.0
jd_6dd914f39869c,0,0.0
jd_6621bb4e9fe5c,1,0.0
晓seven,0,0.0
jd_6a6824e88fe38,0,0.0
jd_4026e25861bd7,0,0.0
MTR13006638627,0,0.0
jd_4dd1889e8a2e3,0,0.0
zuochenghong,0,0.0
jd_4b102e974b505,0,0.0
jd_6b74d42221de3,0,0.0
jd_4638aa3ac5052,0,0.0
jd_JtqzhpNiLTky,0,0.0
jd_7d1852d3ba4d1,0,0.0
jd_5cbd86e271083,0,0.0
朱志皊,0,0.0
毛彬彬1583,0,0.0
97beyond,0,0.0
jd_4eec7d2fd2a90,0,0.0
jd_4968db0739d00,0,0.0
jd_7cd80e73f87c1,0,0.0
jd_53c9e59a62d2d,0,0.0
84338760,0,0.0
wdkXTvxfwQvxJi,0,0.0
heinebrl,1,0.0
wdOHDIqbPrdLUX,0,0.0
jd_74ee5d6fe4782,0,0.0
jd_578f534724a26,0,0.0
19069810-707006,0,0.0
18250608187_p,0,0.0
jd_70c7941c18c19,0,0.0
jd_54b1c082cf156,0,0.0
jd_6926c21afbd9a,0,0.0
綦书涛,0,0.0
李为民1314,0,0.0
jd_61ed923889f8e,2,0.0
jd_71c02b2ca5c90,1,0.0
13646646615_p,0,0.0
jd_4e2a42bb9757d,0,0.0
wdCkzRrRlDjLeG,0,0.0
jd_6264642608f88,0,0.0
jd_5d695679c2431,0,0.0
Qweiweiqiang,1,0.0
356889906-565549,0,0.0
jd_741962c4dee62,0,0.0
jd_4090ffe2a5e01,0,0.0
15915937738_p,0,0.0
18686105603_p,0,0.0
jd_5098bb7ecb1c3,0,0.0
hao540150,0,0.0
weiwang690088,0,0.0
529177397-670274,0,0.0
18898292069_p,0,-6340.0
fangda00,0,0.0
心声1980,0,0.0
jun68640,0,0.0
wdpBEEZutSfvrb,0,0.0
18863235581_p,1,0.0
jd_77b3f8be6b18c,0,0.0
jd_4c89628c18749,0,0.0
pengfusheng1985,0,0.0
163590263-147339,0,0.0
397556738_m,0,0.0
jd_66126b86340c5,0,0.0
18207782090_p,0,0.0
jd_5b0677be84c96,0,0.0
jd_65066725a6095,1,0.0
2107942826-487420,0,0.0
L衣韵,0,0.0
jd_49c051c48adf4,0,0.0
jd_4cebecc2f34f6,0,0.0
jd_73d2394c51c02,0,0.0
jd_4991e8ac78d38,0,0.0
jd_798b8c2e1605b,0,0.0
jd_581753e7a3427,0,0.0
jd_6b38424613591,0,0.0
jd_5c503ae950091,0,0.0
jd_5b9087c89d0bc,1,0.0
jd_44ec379c1e699,0,0.0
18868047819_p,0,0.0
jd_612a0d5c51086,0,0.0
18028730779_p,0,0.0
15298115844_p,0,0.0
CCTVNE,0,0.0
rhs58564143,0,-100518.0
rongdo,1,0.0
jd_7261ac017ee33,0,0.0
lyg197219,0,0.0
15889130948_p,0,0.0
anka39,0,0.0
景ak1983,0,0.0
kingk30,0,0.0
奈何辜负,0,0.0
jd黄康乐,0,0.0
ningzi_水晶,1,-682.0
385414262-14721985,0,0.0
jd_6b15b80df5d7b,0,0.0
jd_XevaTSGGFHwV,0,0.0
wdlFQrxTtaqdIB,0,0.0
shinanhoho,0,0.0
jd_75ac40e0f061b,0,0.0
jd_6ea1ecaf94bd5,0,0.0
项宏博,0,0.0
jd_47a958826c142,0,0.0
jd_44213f9f5f820,0,0.0
jd_628c799aeb7d5,0,0.0
jd_53c7694e04756,0,0.0
jd_68789367adb6c,0,0.0
957921748-756765,0,0.0
wfengting,0,0.0
18768107053_p,0,0.0
jd_6a19a0d0b0482,0,0.0
涵宝乖乖2011,0,0.0
xuanyu19891223,0,0.0
hivcle004,0,0.0
jd_6c32d007c3c4f,0,0.0
jd_660a5634cb67a,0,0.0
18306760303deng,0,0.0
jd_5b69442fe7569,0,0.0
jd_448ac4f6fc84a,0,0.0
shiyang750,0,0.0
18308026008_p,0,0.0
136152867_m,0,0.0
13624669278_p,0,0.0
jd_77d0ef00e12d1,0,0.0
jd_5046c48e9b25e,0,0.0
jd_6da7adce50134,0,0.0
jd_4458e706eef36,0,0.0
13705153896_p,0,0.0
15287111804_p,0,0.0
jd_5e9d6ab42f03e,0,0.0
liaozhuantong,0,0.0
jd58436887,0,0.0
wyfandwyf,0,0.0
蠢蛋雯敏,0,0.0
jd_5a68d0824ef38,0,-31437.0
jd_55a8ae59352de,0,0.0
jd_522d14e82b55c,0,0.0
210900555-871924,0,0.0
xu3001118,0,0.0
jd_40a54f57ce51d,1,0.0
jd_48f963c8d247d,0,0.0
jd_55ce7cff66e50,0,0.0
曲国辉,0,0.0
13035848422_p,2,0.0
jd_462d385d3fb07,1,0.0
jd_472ee41255e98,0,0.0
jd_53286d38139d6,0,0.0
15862855777xhl,0,0.0
jd_606ca895f9fe6,0,0.0
jd_4d944f825b84b,0,0.0
jd_7b50fcd36c27b,1,0.0
jd_59f99f8052d47,0,0.0
wdNBAyAzGJVThJV,1,0.0
jd_404df53f7ffef,0,0.0
jd_7a70e3e78623a,0,0.0
smxxzcskwb,0,0.0
Tim钟,0,0.0
wdNEJucRJlWUWgL,0,0.0
jd_7375b3db75542,1,0.0
尘世何时静,1,0.0
18776879591_p,8,0.0
jd_5bd8bffd8c6da,0,0.0
jd_7675900536658,0,0.0
943753852,5,0.0
356156443-147576,1,0.0
13628038163_p,0,0.0
jd_72fbd6d92ee5b,0,0.0
jd_74cae47324610,2,0.0
jd_53ababca3c2df,0,0.0
jd_4fcf572accf13,0,0.0
jd_497e291962239,0,0.0
wdyZnFDnbwJMfG,0,0.0
CY13183318171,0,0.0
15543152655_p,0,0.0
jd_778c300e2f23d,0,0.0
gongyanzhi123456,14,0.0
jd_77f0cf9574e32,0,0.0
li_文成,0,0.0
星柱子,0,0.0
刘涛三宝,0,0.0
jd_47e127d803def,0,0.0
jd_431ac668a6377,0,0.0
jd_668232f23fe1b,0,0.0
jd_5d06c2e6c0370,0,0.0
jd_6c472aabdc5bb,0,0.0
jd_6941cb7244334,0,0.0
jd_661966df22880,0,0.0
zzmwfn520,0,0.0
jd_79002fa72bcfe,0,0.0
zhoujingjing1211,0,0.0
jd_5fa34cdab04b1,3,0.0
18639308750_p,1,0.0
jd_627c240852fb5,0,0.0
jd_73358aa024c21,0,0.0
jd_77e57d0878514,0,0.0
请好老妖,0,0.0
jd_4ca7c52b4eff6,0,0.0
jd_610f119d89dba,0,0.0
13847405631_p,0,0.0
jd_54f946630f3e3,0,0.0
1weiwei,0,0.0
jd_403d6113391d9,0,-1.0
jd_58b273d1e4166,0,0.0
luhuarong2,0,0.0
陈晶5201314,0,0.0
jd_4705941d30654,0,0.0
iamxj1612,0,0.0
jd_43b02dd2e025a,0,0.0
jd_7686954d1385b,1,0.0
18691069601zx,0,0.0
jd_495627903d199,0,0.0
jd_64fb835eab833,0,0.0
jd_658122d0793b7,0,0.0
jd_4228482ee5e2f,8,0.0
美豆美,0,0.0
morgan790719,0,0.0
dy2512820,0,0.0
Lingpl0924,0,0.0
小奏立华奏,0,0.0
jd_5dbc7d584a32b,0,0.0
13635108902_p,0,0.0
15168808805_p,0,0.0
johnsonsuperlu,0,0.0
jd_7681416159567,0,0.0
jd_449ba2c8bff9d,0,0.0
jd_73afb3ed962c9,0,0.0
wdcruJbCTFVetB,0,0.0
jd_74a0d649a83f7,0,0.0
jd_552a04b677f2a,0,0.0
15581241229_p,13,0.0
18725879498_p,0,0.0
wdNZxyiKWuTcGjQ,0,0.0
gpylhy,0,0.0
jd_7a450a3b1fd82,0,0.0
jd_5704803b3c79a,3,0.0
jd_7ff13d69ef17c,0,0.0
q18212799775,0,0.0
jd_667f7e0a72788,0,0.0
15800014230_p,0,0.0
bosshong,0,0.0
15850998940_p,0,0.0
537644269-509901,0,0.0
皮卡丘123771,0,0.0
288031675-237640,0,0.0
4601053091,1,0.0
jd_6da6f46e678d7,0,0.0
jd_58ed8b1b4c18e,0,0.0
jd_510c6f1a2bf18,0,0.0
jd_4b0bc112cfc92,0,0.0
jd_7ad27468a2dac,0,0.0
jd_739b4d26c905f,0,0.0
浩然灬杨大鹏,0,0.0
13711521678_p,0,1562.0
Xiaochun790420,0,0.0
jd_77ec9ef369305,0,0.0
杨宇博9977,0,0.0
jd_4832b52e2aa4e,0,0.0
秦佳豪,0,0.0
jd_6505d0b92db9b,0,0.0
wdMZfBiNcFZEfV,0,0.0
水凌儿12,1,0.0
jd_69f072f616858,0,0.0
wdqvHmADrizUxm,1,0.0
jd_659d11c8b520b,0,0.0
jd_405fcc15d342d,0,0.0
jd_6b14367ae3613,0,0.0
u_70a81b7b9a616,0,0.0
jd_4752c2a03abd8,0,0.0
jd_4bb8ef527f0e0,0,0.0
ntalkton,0,0.0
jd_5d7a2a104c554,0,0.0
迷殇羽漪,1,0.0
jd_79f5a4cff1f75,0,0.0
13822729569_p,1,0.0
jd_61fbafda9b239,0,0.0
jiangshuwe_mjf,0,0.0
jd_5a02eb066f4f9,0,0.0
jonson黄,0,0.0
wdnkaOwYkBrizs,0,0.0
jd_64e24fda051d8,0,0.0
125713804-763649,0,0.0
jd_7d61e957de8d9,3,0.0
jd_56ac7a5532d8f,2,0.0
jd_65760f7a94638,0,0.0
handankangqiao,0,0.0
ghost4200,0,-6703.0
conne,0,0.0
13632248238_p,0,0.0
jd_62440489e9f0a,0,0.0
赵广伟您好,0,0.0
jd_40aa168382f24,0,0.0
财气持久,4,0.0
jd_42f95fc3f00df,0,0.0
miao01202,0,0.0
13945343266_p,0,0.0
jd_LEwdhwQuEWef,0,0.0
jd_7dc6e6ed19f11,0,0.0
174969885_m,0,0.0
jd_544f926a2f7c3,0,0.0
best889,0,0.0
wdNbUUJJWVDtpKP,0,0.0
MQ00702,0,0.0
leeyongzhao815,1,0.0
jd_692729ca3c638,0,0.0
wave08213_m,0,0.0
jd_4075c511556b2,0,0.0
jd_625238c0fbd89,0,0.0
jd_OKyiQSHTLgSN,0,0.0
lwindsp,0,0.0
jd_5cbe5bcafde87,0,0.0
jd_6ee4bd546c5f3,0,0.0
jd_4d08dd379b788,0,0.0
744347288_m,0,0.0
jd_74835d6bfe9c6,0,0.0
d19870930,0,0.0
小鹏会发光,0,0.0
抹茶黎黎,0,0.0
jd_7c9936d434f0d,0,0.0
jd_7a1a486c025b4,0,0.0
jd_60e1aaef3f631,0,0.0
sq0454,0,0.0
2014朵妈,0,0.0
18762075666_p,0,0.0
jd_67f7f185b8644,1,0.0
鲁迅的小飞机,0,0.0
jd_6eb26c36d4d70,0,0.0
jd_6838c8778293b,0,0.0
jd_7326c9c45eaa5,0,0.0
xiao73665,0,0.0
jd_528a04b2a62d4,0,0.0
jd_685ce585c3b2d,0,0.0
jd_5711e258e41c2,0,0.0
jd_476db55ba922d,0,0.0
37234864a,1,0.0
袁国勇235,1,0.0
jd_6cc5239776a52,0,0.0
591109201_m,1,0.0
jd_793f6e66a2bbf,0,0.0
jd_59a5198fd1cab,1,0.0
wdchbeqfxCcThj,0,0.0
jd_7804f2f898b7d,0,0.0
jd_4bbe7006a877d,0,0.0
jd_5e37c096bf16e,0,0.0
jd_76a4dfd552aed,0,0.0
jd_4743df045cea4,0,0.0
小康07,0,0.0
wujindanny_m,0,0.0
13709837978_p,0,0.0
china1913,0,0.0
jd_54a4cd53590a8,0,0.0
13680666570_p,4,0.0
jd_78670fe72e78d,0,0.0
jd_6353ca2a2bc54,0,0.0
jd_701668e05445a,0,-25008.0
wdboUAZWcwfWSX,0,0.0
15813213075_p,0,0.0
haoyang0231h,0,0.0
jd_5ee07a8386598,0,0.0
wdDKGFqGqCEKUa,0,0.0
jd_561796bc471d9,0,0.0
煦日倾城,0,0.0
jd_434d28d5e97d5,0,0.0
xiaoyong5209445,0,0.0
jd_5f4ac7d2571ba,0,0.0
jd_77d2c33640245,0,0.0
13822099390_p,0,0.0
232956591-621085,0,0.0
熊华猛1986,0,0.0
jd_67ce5d5421fa5,0,0.0
幽灵情觞,0,0.0
帅气的离别,1,0.0
15832143676_p,2,0.0
jd_6c1a3d19953d9,0,0.0
1132194541jingdong,3,0.0
wangyuesong1986,0,0.0
恒少521,0,0.0
jd_66977175c056f,0,0.0
jd_6e965635ed048,0,0.0
jd_53bad63a792e0,1,0.0
wdVOrfxwehHzSn,0,0.0
jd_4c68bba1ccce1,0,0.0
a350882017,0,0.0
jd_6d93b79a4efd6,0,0.0
jd_50678595c89e4,0,0.0
jd_6a9783d2559e4,0,0.0
jd_5139f0a05a335,0,0.0
wdxPMSPDlNWtUt,0,0.0
米好好,0,0.0
jd_67038c2a6946e,0,0.0
长相扶贫,0,0.0
jd_64e31358cd3de,0,0.0
夜灬湮灭,0,0.0
wdpVYmCPdGgjBE,0,0.0
jd_7efb2b6f2467c,0,0.0
luohaoyu罗,0,0.0
C89995945,0,0.0
jd_7ff615c0d419f,0,0.0
q7894552,0,0.0
wdCognsNPmYsze,0,0.0
jd_5d974320080e5,0,0.0
jd_5b1281ffe6fae,0,0.0
15805939839_p,7,-33108.0
吴墨铭,0,0.0
15844356635_p,0,0.0
jd_6756a69a304df,0,0.0
jd_5e2df5fd31af0,0,0.0
jd_5c6e0eb4be4d1,0,0.0
jd_6ac69270eadc9,0,0.0
361289583_m,0,0.0
wdxXILFQNevXNS,0,0.0
jd_76ddf1dc4b272,0,0.0
jd_4bb1bcb2c415a,0,0.0
chenwenzhen3230,0,0.0
shizhihui,0,0.0
jd_4861f0e3ee3e3,0,0.0
jd_43d7167fe054f,0,0.0
jd_563e34c70343d,0,0.0
jd_502f9c109c42b,0,0.0
jd_4fa2d45e06f5f,0,0.0
jd_4eed071fe3e87,0,0.0
郝雪0624,0,0.0
jd_7d31425202615,1,0.0
zj253004849,0,0.0
jd_4773fedc9131e,0,0.0
jd_51a30029925a4,0,0.0
wdbjPBQGwWwCzN,0,0.0
jd_75b8c414d5aa7,0,0.0
jd_58bd85cf4edf6,0,0.0
wdfOpgGdsteOKo,0,0.0
jd_69be72930bf45,0,0.0
jd_49a95c381b79e,0,0.0
15625204100_p,0,0.0
jd_4278c86e59438,0,0.0
jd_61066d635d18d,1,0.0
13605633291_p,0,0.0
jd_7e6670209c619,0,0.0
15205083353_p,0,0.0
jd_5f9c951d67d58,0,0.0
18996920906_p,1,-879.0
jd_47ee16fc42dee,0,0.0
wdzRILISGAflLw,0,0.0
jd_5f79c3ef091b8,0,0.0
mmb4520,0,0.0
wycmc198372,0,0.0
13772056595_p,0,0.0
jd_44c7f26dd5ee1,0,0.0
jd_56118ed8b1f1b,0,0.0
u_54c887639cef2,0,0.0
jd_73998d7ed4011,0,0.0
jd_55cfa77ccdde1,0,0.0
jd_6242ed0e2faba,0,0.0
wdprHWDXXjxhvk,0,0.0
364714127-332432,0,0.0
jd_6ba4137884b64,0,0.0
jd_5cd45be41be8d,1,0.0
jd_6f8b96920cd49,0,0.0
jd_600418e928b98,0,0.0
jd_7955ae856d75e,0,0.0
jd_7dfe512c4615a,0,0.0
152482612-687242,2,0.0
18280532856_p,0,0.0
jd_4aba61ae02fb7,0,0.0
jd_5fb73655087e1,0,0.0
jd_739b46fa33c16,0,0.0
jd_5e0c02d031d81,0,0.0
jd_564c59c4d799f,3,0.0
jd_6a0c6609dcb2d,0,0.0
13825438327_p,0,0.0
jd_5e46cab660770,0,-375.0
wdDvFYSmPtIlAC,0,0.0
jd_5dfc23f7bc3d6,1,0.0
jd_63034f1c4fec2,0,0.0
jd_771718def0a27,0,0.0
jd_5df853ba6e6cd,0,0.0
小阳爱笑的酒窝6,10,0.0
wdHsLvJfnARJiI,0,0.0
jd_48ca472d675b7,0,0.0
以前的故事,0,0.0
jd_448b2b4d14f8e,0,0.0
jd_7cb3be5a7122d,0,0.0
jd_45373265189ed,0,0.0
jd_7f3205b5c1d2d,0,0.0
min_f,0,0.0
13768595417_p,0,0.0
jd_61ed3bac7c7db,0,0.0
jd_7529687b5c923,0,0.0
1003456028_m,1,0.0
15034176517_p,0,0.0
jd_72b7b0fe190a0,0,0.0
wdeQHDOYajdUhh,0,0.0
水8时代,0,0.0
33096946-879480,0,0.0
wdZOiuPzeJRoNI,0,0.0
jd_453ed6837b48e,0,0.0
jd_734b57c90f62f,1,0.0
jd_6583063902a7d,0,0.0
jd_48fd0c1219b3e,0,0.0
jd_67aab6ba3cfa9,0,0.0
jd_7ac0819f37cb2,0,0.0
jd_7c3f31819dae3,0,0.0
信ISPOWER,0,0.0
jd_4c7703552deaf,0,0.0
308566645-147067,0,0.0
FJQ15989866693,0,0.0
jd_7895f74b0990b,0,0.0
18697336580_p,0,0.0
jd_591cc16927633,0,0.0
jd_5dc20fa021c05,0,0.0
jd_70b6d82ac868a,1,0.0
jd_6f9671a019e58,0,0.0
jd_627c35e652d68,0,0.0
随志建,0,0.0
jd_5433143d99339,0,0.0
jd_4d3d81c7c1cf5,0,0.0
wdXiLcumPGMoTW,0,0.0
wangyunxia6,0,0.0
jd_4d84e386fab7f,0,0.0
13372672962_p,0,0.0
jd_49aefffa60f8b,0,0.0
jd_42761a08f38f6,0,0.0
jd_5947fa80dc07f,0,0.0
jd_71a9c9d3da6d0,0,0.0
jd_405f1b215ce26,0,0.0
652633394_m,0,0.0
z03420123,0,0.0
去死吧狗智障,3,0.0
sq15951595490,0,0.0
jd_411542aeb229d,0,0.0
jd_42538f417d053,0,0.0
charles0423,0,0.0
jd_4e129b094d70c,0,0.0
jd_75f67fcb3cf9e,0,0.0
jd_4a73af05a2365,0,0.0
jiaoling888,0,0.0
jd_4fa947c6e30a1,0,0.0
13553950557_p,0,0.0
jd_7c23400ce03c9,3,0.0
jd_4e458ad1109e5,0,0.0
jd_4ffcbc1ebd00d,0,0.0
梁剑术,0,0.0
jd_4df23e92713cc,0,0.0
jd_44cbaf990125b,0,0.0
wdNTYdbRqRQaNoE,0,0.0
jd_4996e7ddb7f49,0,-125.0
jd_5bdf46236e50b,0,0.0
jd_54f789901d8e6,0,0.0
jd_72f751c432b51,0,0.0
jd_58f3399c3967e,0,0.0
jd_5843d089e1e73,0,0.0
jd_55708b4b5cd74,0,0.0
原来我不帅1314,0,0.0
jd_6585b7ad20f86,0,0.0
13520779936_p,0,0.0
jd_5054a617ac7c9,0,0.0
jd_65bd3fe4fa16e,1,0.0
jd_6f2a4cac14edd,0,0.0
jd_624f54e448765,0,0.0
duduyhb,0,0.0
jd_53d41705f3231,0,0.0
雨碎亦心碎,0,0.0
jd_42c290ec38b58,1,0.0
jd_44a95c60d19ac,0,0.0
sihao2678,0,0.0
262928028-18595744,0,0.0
jd_4f925f7d05fc9,0,0.0
15566686061_p,0,0.0
jd_70167bfc4683a,0,0.0
jd_4f32a6804e27f,0,0.0
邵海斌-,0,0.0
jd_4893a9badffbe,0,0.0
wdZuyMQhsnwYNs,0,0.0
jd_76ac348547051,0,0.0
jd_4dafdfaa4f704,0,0.0
jd_42239b523f8d6,0,0.0
13682324858_p,1,0.0
jd_4f044c19a5c99,0,0.0
asa121130,0,0.0
jd_573b9ba833296,2,0.0
13816616590_p,0,0.0
jd_60c4f64cdeadd,0,0.0
zkx0909,0,0.0
jd_6bdf0f85c622b,0,0.0
15119581735_p,0,0.0
jd_69454d7200b14,0,0.0
jd_5fae4cc632257,0,0.0
有多远走多远5,0,0.0
jd_65ed8a56a3950,0,0.0
jd_4926dcfdcbf1f,0,0.0
144016998-75393928,0,-2451.0
jd_473c3bdba7f0f,0,0.0
灼灼琪华,0,0.0
jd_6909dd48de7d4,0,0.0
shanhuhai1379,0,0.0
jd_70fc85553194b,0,0.0
aasssaaas,0,0.0
jd_716f9899e5003,0,0.0
jd_7978bb532ed82,0,0.0
jing7659015,0,0.0
jd_6f1065b350cf8,0,0.0
jd_72519a5e1eaf3,0,0.0
jd_5368d4e79c6f3,0,0.0
jd_47298f11c482b,0,0.0
jd_5856a7f3c46f4,0,0.0
jd_685c42e9266dd,3,0.0
jd_75caada9bb029,0,0.0
jd_4e0326683252b,0,-1321.0
jd_7a7e3b2a05575,0,0.0
hyj734613955,0,0.0
jd_yrKkefZlkXCy,0,0.0
81512449-94361541,0,0.0
jd_5400a3a71f148,0,0.0
jd_627d30e195593,0,0.0
220715986-483596,0,0.0
jd_6a2c44313495d,0,0.0
jd_47f31de17d439,0,0.0
jd_54e9b7147a2b3,0,0.0
1375915710-457513,1,0.0
jd_62f3c15bbfdca,0,0.0
15113058657_p,0,0.0
15986318461_p,2,0.0
jd_4f8f81ca881ff,0,0.0
jd_73eeef576f03d,0,0.0
13886099534一棵松,0,0.0
jd_4f3fae81e8fd1,0,0.0
jd_67d3fb3d9cd52,0,0.0
粉嫩小白菜,0,0.0
姚昌松,0,0.0
jd_5f39955cca908,0,0.0
chensiyun950920,0,0.0
jd_687e98be50dfa,0,0.0
xmh15018326792,0,0.0
f33690572,0,0.0
loki_omi,0,0.0
15362636817_p,0,0.0
13632583218_p,0,0.0
xieyulin1023,0,0.0
jd_7b69504eff89a,0,0.0
jd_5b4620c15fced,0,0.0
全部都是你613,0,0.0
jd_7a0cad2ddb776,0,0.0
林大大大侠,0,0.0
zgf713a,0,0.0
小姐_你喜欢吃青椒吗,0,0.0
15066147572_p,0,0.0
jd_66d01a1adb1cf,0,0.0
everyday11163,0,0.0
wdhMfJyNEXFDoD,10,0.0
jd_415639c660928,1,0.0
jd_7531244bc2a73,1,0.0
jd_528851b7ff462,0,0.0
jd_63a243350c561,0,0.0
jd_5b71efc653fa6,0,0.0
jd_6d66b6919f140,0,0.0
jd_6d36e6c26dd1b,4,0.0
赖奇兵1120,0,0.0
jd_42fd4ff84049c,0,0.0
jd4278,0,0.0
jd_4829f909d00af,1,0.0
wdWSvTkhxTNPWV,0,0.0
18273175987_p,0,0.0
jd_5001d861d52aa,0,0.0
jd_4daf38f9a483e,0,0.0
822071474_474813817,0,0.0
宝贝维妮1987,0,0.0
jd_59ba588f556d0,0,0.0
罗18282208605,0,0.0
893147676_m,0,0.0
BBSr_0603,0,0.0
jd_6469723eff57f,0,0.0
jd_4686c3eef5bb5,0,0.0
jd_6b6dab3a8a3ab,0,0.0
悠悠甜心2012,0,0.0
jd_670d0f5ba5ac4,0,0.0
18800110528_p,1,0.0
jd_7b6dcc7df5c8d,2,0.0
jd_61658531b510e,0,0.0
jd_6e06b5a5943f4,0,0.0
赵金娃,0,0.0
jd_59103c11f192a,0,0.0
jd_7438be944f81a,0,0.0
保德虎,0,0.0
wdNypOQuTFTcOpr,0,0.0
jd_69f0ea47497c3,0,0.0
jd_566b2bff9af30,0,0.0
jd_410a0cdf5cd1d,0,0.0
tanguifeng0612,0,0.0
984682581_m,0,-1293.0
jd_789c38004ca2b,0,0.0
jd_5c12533458caa,0,0.0
invincible_mhd,0,0.0
jd_5898aac07f495,2,0.0
250149488_m,0,0.0
jd_48b88e224bcc3,0,0.0
梁凤珍001,0,0.0
jd_462883aa39d98,0,0.0
慦人,0,0.0
jd_4a77a259f6af5,0,0.0
jd_40a768fa9d631,0,0.0
hp199046,0,0.0
wdxkYlrQwjQcJd,1,0.0
ztingde,0,0.0
宫沛军,0,0.0
JRSD_MzOqX4615,0,0.0
13431936293_p,0,0.0
jd_6ad6f41613acf,0,0.0
13110016362_p,2,0.0
jd_6f6fe7403c8fb,1,0.0
826410703_m,0,0.0
13773729225_p,0,0.0
jd_416cffc42be7c,0,0.0
jd_488a872b44f6b,0,0.0
小李855,0,0.0
jd_6ee5414a4ce41,0,0.0
jd_455fd1eaa3bd9,0,0.0
llinairui,0,0.0
创意玉石饰品,0,0.0
5589177-52153886,0,0.0
971817758_m,0,0.0
wdxFlSjkaDauSZ,0,0.0
jd_6a9d28beb15c2,0,0.0
jd_7b38f8482a3dd,0,0.0
jd_552ca57bee2ee,2,0.0
jd_798c9725b3621,0,0.0
jd_554f754d9c27a,3,0.0
wdNpjCMrnovsFZh,0,0.0
小婊砸站住表跑,0,0.0
jd_52a8c4b5b3e4f,0,0.0
好傻干,0,0.0
jd_4f9d99db46d76,0,0.0
hbhb1222,0,0.0
新都汇,1,0.0
zhangxinyou2012,0,0.0
jd_5d85831995b3b,0,0.0
jd_5938bf6e905a1,0,0.0
jd_4ab5d97b38674,0,0.0
jd_622b78ac33841,1,0.0
jd_4777c0e74a915,0,0.0
hyy7008,0,0.0
jd_7c8465366f71f,0,0.0
jd_4747db9524cde,0,0.0
jd_5ef65d2b2b342,0,0.0
z4545a,0,0.0
jd_67d448c822796,0,0.0
99707007-788969,0,0.0
yezi_11661,0,0.0
43811457-389159,0,0.0
jd_64b0f5d5157dc,0,0.0
jd_6c9c0b584d1ab,0,0.0
nobunaga_7,0,0.0
13820265676_p,0,0.0
103981197-188156,0,0.0
jd_60cdc09061107,0,0.0
jd_6938a70eaee95,0,0.0
jd_4097e18ab6a1a,0,0.0
jd_5dbe9d73b7011,0,0.0
jd_5e9a53fb6ad4c,0,0.0
jd_571589fa4a7b4,0,0.0
jd_5755c079b4e26,0,0.0
jd_69e85961205bb,0,0.0
jd_6d5c7b455e112,0,0.0
jd_50ff996934eb2,0,0.0
cailiang2001,0,0.0
mengdeliang20060611,0,0.0
jd_6d3db184dd67a,0,0.0
jd_6cd330a635ecd,0,0.0
孙胜强521,0,0.0
cyxfxy,0,0.0
jd_60c15904b2596,0,0.0
18709258396_p,0,0.0
jd_45e950b1ba9b9,0,0.0
jd_4a96297b966c4,0,0.0
lopes1231,1,0.0
jd_5a6716414f419,0,0.0
jd_789844b5e4306,0,0.0
landiao0711,2,0.0
jd_60676914c806d,1,0.0
jd_764414e4a56e4,1,0.0
jd_4bde7db36797e,0,0.0
jd_632dd3d58b7e8,0,0.0
jd_6196e00dd3eb4,0,0.0
jd_66e12ed5a816a,0,0.0
jd_691970258f1c5,0,0.0
jd_42ba6eb9481aa,0,0.0
jd_4272246720752,0,0.0
jd_4c6e51b3cce88,0,0.0
jd_56ee6c58f8d8a,0,0.0
jd_4507fa1a00d1b,0,0.0
jd_49867a1dba1ea,0,0.0
jd_79b7240231678,0,0.0
阿博1994,1,0.0
jd_69ba9ae81ff17,0,0.0
578914777,1,0.0
大大大大太阳,0,0.0
jd_68b9618529927,0,0.0
jd_6419e232c6f6c,0,0.0
jd_6dc43322b0f05,1,0.0
wdUBWeZwRYGlzj,0,0.0
jd_4e443483b274d,1,-1769.0
jd_7d6933212e96e,6,0.0
jd_6c58280e8360f,0,0.0
18588731197_p,0,0.0
18707773499_p,0,0.0
我就是你BB,0,0.0
jd_49be79064becb,0,0.0
