cust_id,lmt_id,credit_etldt,credit_actual_dt,credit_mat_dt,credit_lmt,credit_term
桂彩红,桂彩红_03,20190724,20180706,20200101,8750,543
桂彩红,桂彩红_03,20191027,20180706,20200101,8750,543
jd_6951b7576992d,jd_6951b7576992d_03,20191117,20181231,20200101,26125,365
wdNbUUJJWVDtpKP,wdNbUUJJWVDtpKP_03,20191108,20191021,20200101,8750,71
jd_78d08c47670a3,jd_78d08c47670a3_03,20191018,20190117,20200101,33500,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20191226,20190117,20300101,33500,4001
jd_78d08c47670a3,jd_78d08c47670a3_03,20200125,20190117,20300101,33500,4001
jd_78d08c47670a3,jd_78d08c47670a3_03,20191118,20190117,20200101,33500,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20190927,20190117,20200101,33500,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20200110,20190117,20300101,33500,4001
jd_78d08c47670a3,jd_78d08c47670a3_03,20191217,20190117,20200101,33500,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20200217,20190117,20300101,33500,4001
jd_78d08c47670a3,jd_78d08c47670a3_03,20190820,20190117,20200101,33500,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20191026,20190117,20200101,33500,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20190827,20190117,20200101,33500,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20190712,20190117,20200101,30000,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20200205,20190117,20300101,33500,4001
jd_78d08c47670a3,jd_78d08c47670a3_03,20200225,20190117,20300101,33500,4001
jd_78d08c47670a3,jd_78d08c47670a3_03,20190721,20190117,20200101,30000,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20190918,20190117,20200101,33500,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20191126,20190117,20200101,33500,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20191009,20190117,20200101,33500,348
jd_78d08c47670a3,jd_78d08c47670a3_03,20200316,20190117,20300101,33500,4001
jd_78d08c47670a3,jd_78d08c47670a3_03,20200326,20190117,20300101,33500,4001
jd_78d08c47670a3,jd_78d08c47670a3_03,20190910,20190117,20200101,33500,348
15109856216_p,15109856216_p_03,20191219,20190413,20200101,3750,262
jd_67abd68ff1476,jd_67abd68ff1476_03,20191210,20190611,20200101,6125,203
jd_67abd68ff1476,jd_67abd68ff1476_03,20191230,20190611,20300101,6125,3856
jd_67abd68ff1476,jd_67abd68ff1476_03,20191117,20190611,20200101,6125,203
jd_67abd68ff1476,jd_67abd68ff1476_03,20200214,20190611,20300101,6125,3856
jd_67abd68ff1476,jd_67abd68ff1476_03,20200116,20190611,20300101,6125,3856
jd_51c67eb699afd,jd_51c67eb699afd_03,20190528,20181209,20200101,32500,387
jd_51c67eb699afd,jd_51c67eb699afd_03,20190619,20181209,20200101,32500,387
jd_51c67eb699afd,jd_51c67eb699afd_03,20190520,20181209,20200101,32500,387
jd_65fbd4518baf0,jd_65fbd4518baf0_03,20200107,20190925,20300101,9625,3750
jd_65fbd4518baf0,jd_65fbd4518baf0_03,20190925,20190925,20200101,9625,97
jd_65fbd4518baf0,jd_65fbd4518baf0_03,20200318,20190925,20300101,9625,3750
jd_65fbd4518baf0,jd_65fbd4518baf0_03,20191003,20190925,20200101,9625,97
jd_68f26a6ded96a,jd_68f26a6ded96a_03,20200112,20190712,20300101,6250,3825
jd_68f26a6ded96a,jd_68f26a6ded96a_03,20191109,20190712,20200101,6250,172
jd_68f26a6ded96a,jd_68f26a6ded96a_03,20200301,20190712,20300101,6250,3825
yang573587993,yang573587993_03,20191204,20181210,20200101,13125,386
yang573587993,yang573587993_03,20200103,20181210,20300101,13125,4039
25prings,25prings_03,20200325,20190725,20300101,11125,3812
25prings,25prings_03,20200121,20190725,20300101,11125,3812
25prings,25prings_03,20191123,20190725,20200101,11125,159
25prings,25prings_03,20200221,20190725,20300101,11125,3812
25prings,25prings_03,20200321,20190725,20300101,11125,3812
jd_44c3c89b6b28b,jd_44c3c89b6b28b_03,20190709,20170531,20200101,21250,944
卡恩,卡恩_03,20200120,20160427,20300101,43750,4996
卡恩,卡恩_03,20191109,20160427,20200101,43750,1343
卡恩,卡恩_03,20191029,20160427,20200101,43750,1343
dingyaotao,dingyaotao_03,20191128,20191119,20200101,20000,42
dingyaotao,dingyaotao_03,20191127,20191119,20200101,20000,42
dingyaotao,dingyaotao_03,20191203,20191119,20200101,20000,42
dingyaotao,dingyaotao_03,20191223,20191119,20200101,20000,42
dingyaotao,dingyaotao_03,20191216,20191119,20200101,20000,42
jd_46684196461fc,jd_46684196461fc_03,20200227,20181014,20300101,30000,4096
jd_46684196461fc,jd_46684196461fc_03,20200215,20181014,20300101,30000,4096
jd_46684196461fc,jd_46684196461fc_03,20200226,20181014,20300101,30000,4096
jd_46684196461fc,jd_46684196461fc_03,20200103,20181014,20300101,30000,4096
jd_46684196461fc,jd_46684196461fc_03,20191115,20181014,20200101,30000,443
jd_46684196461fc,jd_46684196461fc_03,20191214,20181014,20200101,30000,443
jd_46684196461fc,jd_46684196461fc_03,20191208,20181014,20200101,30000,443
jd_46684196461fc,jd_46684196461fc_03,20200325,20181014,20300101,30000,4096
jd_46684196461fc,jd_46684196461fc_03,20191027,20181014,20200101,30000,443
chen5038546,chen5038546_03,20190915,20190509,20200101,2500,236
chen5038546,chen5038546_03,20191115,20190509,20200101,7500,236
chen5038546,chen5038546_03,20190923,20190509,20200101,7500,236
chen5038546,chen5038546_03,20191026,20190509,20200101,7500,236
wdihUjfqElzFys,wdihUjfqElzFys_03,20190820,20180516,20200101,21250,594
wdihUjfqElzFys,wdihUjfqElzFys_03,20191117,20180516,20200101,25000,594
wdihUjfqElzFys,wdihUjfqElzFys_03,20190829,20180516,20200101,21250,594
wdihUjfqElzFys,wdihUjfqElzFys_03,20200117,20180516,20300101,26250,4247
wdihUjfqElzFys,wdihUjfqElzFys_03,20191102,20180516,20200101,25000,594
wdihUjfqElzFys,wdihUjfqElzFys_03,20191203,20180516,20200101,25000,594
wdihUjfqElzFys,wdihUjfqElzFys_03,20200220,20180516,20300101,26250,4247
wdihUjfqElzFys,wdihUjfqElzFys_03,20190802,20180516,20200101,18750,594
wdihUjfqElzFys,wdihUjfqElzFys_03,20200302,20180516,20300101,26250,4247
wdihUjfqElzFys,wdihUjfqElzFys_03,20200330,20180516,20300101,26250,4247
jd_6f00cc10d1112,jd_6f00cc10d1112_03,20200216,20190108,20300101,14000,4010
jd_6f00cc10d1112,jd_6f00cc10d1112_03,20200223,20190108,20300101,14000,4010
jd_6f00cc10d1112,jd_6f00cc10d1112_03,20190804,20190108,20200101,14000,357
jd_6f00cc10d1112,jd_6f00cc10d1112_03,20190814,20190108,20200101,14000,357
jd_6f00cc10d1112,jd_6f00cc10d1112_03,20200314,20190108,20300101,14000,4010
jd_47e9aa2fb56b8,jd_47e9aa2fb56b8_03,20190825,20180731,20200101,37500,518
jd_47e9aa2fb56b8,jd_47e9aa2fb56b8_03,20200216,20180731,20300101,37500,4171
jd_47e9aa2fb56b8,jd_47e9aa2fb56b8_03,20190705,20180731,20200101,37500,518
jd_6279e29841c71,jd_6279e29841c71_03,20200209,20181118,20300101,6125,4061
jd_6279e29841c71,jd_6279e29841c71_03,20191221,20181118,20200101,6125,408
jd_6279e29841c71,jd_6279e29841c71_03,20191225,20181118,20300101,6125,4061
jd_46f20540f7dd2,jd_46f20540f7dd2_03,20190527,20180130,20200101,21250,700
jd_46f20540f7dd2,jd_46f20540f7dd2_03,20200103,20180130,20300101,39375,4353
jd_46f20540f7dd2,jd_46f20540f7dd2_03,20200101,20180130,20300101,39375,4353
a1013893559,a1013893559_03,20200120,20160714,20300101,43125,4918
a1013893559,a1013893559_03,20191127,20160714,20200101,43125,1265
a1013893559,a1013893559_03,20190510,20160714,20200101,28750,1265
jd_47a7176c8c331,jd_47a7176c8c331_03,20190424,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20191011,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190830,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190507,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190527,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190528,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190519,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20191118,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190602,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190612,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190622,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190610,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190429,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190412,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190601,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190621,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190726,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190702,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190712,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190823,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190619,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190629,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20200216,20170310,20300101,14250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20200313,20170310,20300101,16250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20200323,20170310,20300101,16250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20200122,20170310,20300101,14250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20190908,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190918,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20200114,20170310,20300101,14250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20200124,20170310,20300101,14250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20190915,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190705,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20200210,20170310,20300101,14250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20190713,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190723,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20191115,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190913,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190923,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190914,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20200221,20170310,20300101,14250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20190817,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20200213,20170310,20300101,14250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20190814,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190502,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190831,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20200109,20170310,20300101,14250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20200325,20170310,20300101,16250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20191012,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190920,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20191219,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20191030,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20200320,20170310,20300101,16250,4679
jd_47a7176c8c331,jd_47a7176c8c331_03,20190505,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190615,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20190625,20170310,20200101,14250,1026
jd_47a7176c8c331,jd_47a7176c8c331_03,20200108,20170310,20300101,14250,4679
jd_69454d7200b14,jd_69454d7200b14_03,20200228,20180805,20300101,31250,4166
jd_69454d7200b14,jd_69454d7200b14_03,20200112,20180805,20300101,31250,4166
jd_69454d7200b14,jd_69454d7200b14_03,20200107,20180805,20300101,31250,4166
jd_69454d7200b14,jd_69454d7200b14_03,20191207,20180805,20200101,31250,513
jd_69454d7200b14,jd_69454d7200b14_03,20191028,20180805,20200101,31250,513
jd_69454d7200b14,jd_69454d7200b14_03,20191111,20180805,20200101,31250,513
jd_69454d7200b14,jd_69454d7200b14_03,20200328,20180805,20300101,31250,4166
jd_69454d7200b14,jd_69454d7200b14_03,20200105,20180805,20300101,31250,4166
jd_524c75710aaac,jd_524c75710aaac_03,20190529,20180725,20200101,6250,524
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191011,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20190528,20190316,20200101,16250,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191128,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20200202,20190316,20300101,23750,3943
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20200120,20190316,20300101,23750,3943
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20200130,20190316,20300101,23750,3943
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191107,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20190728,20190316,20200101,16250,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191130,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20200127,20190316,20300101,23750,3943
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20200116,20190316,20300101,23750,3943
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20200123,20190316,20300101,23750,3943
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20190730,20190316,20200101,16250,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191125,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20200121,20190316,20300101,23750,3943
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191018,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20190408,20190316,20200101,16250,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20200119,20190316,20300101,23750,3943
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191121,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20200325,20190316,20300101,23750,3943
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191012,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191022,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191219,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191221,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191231,20190316,20300101,23750,3943
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191017,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191027,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20191020,20190316,20200101,23750,290
jd_5c0a0d36115b9,jd_5c0a0d36115b9_03,20200105,20190316,20300101,23750,3943
jd_52058ee0cce14,jd_52058ee0cce14_03,20200222,20170731,20300101,41250,4536
jd_52058ee0cce14,jd_52058ee0cce14_03,20190927,20170731,20200101,41250,883
jd_52058ee0cce14,jd_52058ee0cce14_03,20200112,20170731,20300101,41250,4536
jd_52058ee0cce14,jd_52058ee0cce14_03,20191019,20170731,20200101,41250,883
jd_52058ee0cce14,jd_52058ee0cce14_03,20191008,20170731,20200101,41250,883
jd_52058ee0cce14,jd_52058ee0cce14_03,20191028,20170731,20200101,41250,883
jd_52058ee0cce14,jd_52058ee0cce14_03,20200315,20170731,20300101,41250,4536
jd_52058ee0cce14,jd_52058ee0cce14_03,20191007,20170731,20200101,41250,883
susan061,susan061_03,20191102,20160727,20200101,18750,1252
susan061,susan061_03,20191111,20160727,20200101,28125,1252
susan061,susan061_03,20191201,20160727,20200101,28125,1252
jd_7ee71d57fb186,jd_7ee71d57fb186_03,20190601,20190601,20200101,10000,213
jd_7ee71d57fb186,jd_7ee71d57fb186_03,20190822,20190601,20200101,17000,213
jd_7ee71d57fb186,jd_7ee71d57fb186_03,20190625,20190601,20200101,10000,213
jd_4d89602c0c393,jd_4d89602c0c393_03,20190427,20190408,20200101,5000,267
jd_78cdfd26e29bd,jd_78cdfd26e29bd_03,20191109,20191011,20200101,6250,81
lcx1027,lcx1027_03,20190724,20190724,20200101,12500,160
lcx1027,lcx1027_03,20191102,20190724,20200101,12500,160
lcx1027,lcx1027_03,20191113,20190724,20200101,17500,160
lcx1027,lcx1027_03,20190831,20190724,20200101,12500,160
lcx1027,lcx1027_03,20200305,20190724,20300101,17500,3813
lcx1027,lcx1027_03,20191216,20190724,20200101,17500,160
jd_55b017bed92a1,jd_55b017bed92a1_03,20190410,20180618,20200101,25000,561
jd_55b017bed92a1,jd_55b017bed92a1_03,20190928,20180618,20200101,30625,561
jd_55b017bed92a1,jd_55b017bed92a1_03,20191123,20180618,20200101,30625,561
jd_55b017bed92a1,jd_55b017bed92a1_03,20191014,20180618,20200101,30625,561
jd_55b017bed92a1,jd_55b017bed92a1_03,20191114,20180618,20200101,30625,561
jd_55b017bed92a1,jd_55b017bed92a1_03,20191012,20180618,20200101,30625,561
jd_55b017bed92a1,jd_55b017bed92a1_03,20191007,20180618,20200101,30625,561
jd_7955ae856d75e,jd_7955ae856d75e_03,20190809,20181224,20200101,17500,372
jd_7955ae856d75e,jd_7955ae856d75e_03,20200226,20181224,20300101,17500,4025
jd_7955ae856d75e,jd_7955ae856d75e_03,20200327,20181224,20300101,17500,4025
jd_7955ae856d75e,jd_7955ae856d75e_03,20190624,20181224,20200101,17500,372
jd_7955ae856d75e,jd_7955ae856d75e_03,20191005,20181224,20200101,17500,372
jd_7955ae856d75e,jd_7955ae856d75e_03,20190824,20181224,20200101,17500,372
jd_7955ae856d75e,jd_7955ae856d75e_03,20190525,20181224,20200101,17500,372
jd_6f77c68b685e9,jd_6f77c68b685e9_03,20191019,20180825,20200101,28750,493
225907415-218310,225907415-218310_03,20190602,20180510,20200101,11250,600
225907415-218310,225907415-218310_03,20190925,20180510,20200101,18125,600
225907415-218310,225907415-218310_03,20190614,20180510,20200101,11250,600
225907415-218310,225907415-218310_03,20200210,20180510,20300101,24375,4253
杨波830,杨波830_03,20200219,20190308,20300101,6250,3951
杨波830,杨波830_03,20200229,20190308,20300101,6250,3951
杨波830,杨波830_03,20200224,20190308,20300101,6250,3951
杨波830,杨波830_03,20190909,20190308,20200101,6250,298
杨波830,杨波830_03,20190919,20190308,20200101,6250,298
杨波830,杨波830_03,20200222,20190308,20300101,6250,3951
杨波830,杨波830_03,20200110,20190308,20300101,6250,3951
杨波830,杨波830_03,20191109,20190308,20200101,6250,298
杨波830,杨波830_03,20191222,20190308,20200101,6250,298
杨波830,杨波830_03,20200216,20190308,20300101,6250,3951
杨波830,杨波830_03,20200307,20190308,20300101,12500,3951
杨波830,杨波830_03,20191102,20190308,20200101,6250,298
杨波830,杨波830_03,20190905,20190308,20200101,6250,298
杨波830,杨波830_03,20191025,20190308,20200101,6250,298
杨波830,杨波830_03,20200220,20190308,20300101,6250,3951
杨波830,杨波830_03,20200123,20190308,20300101,6250,3951
杨波830,杨波830_03,20190701,20190308,20200101,6250,298
杨波830,杨波830_03,20190926,20190308,20200101,6250,298
杨波830,杨波830_03,20191024,20190308,20200101,6250,298
杨波830,杨波830_03,20190817,20190308,20200101,6250,298
杨波830,杨波830_03,20190806,20190308,20200101,6250,298
杨波830,杨波830_03,20191209,20190308,20200101,6250,298
杨波830,杨波830_03,20191216,20190308,20200101,6250,298
杨波830,杨波830_03,20200108,20190308,20300101,6250,3951
957921748-756765,957921748-756765_03,20190528,20190303,20200101,13750,303
957921748-756765,957921748-756765_03,20190429,20190303,20200101,13750,303
957921748-756765,957921748-756765_03,20190904,20190303,20200101,13750,303
957921748-756765,957921748-756765_03,20191019,20190303,20200101,15625,303
jd_5755595062609,jd_5755595062609_03,20200219,20190203,20300101,22500,3984
jd_5755595062609,jd_5755595062609_03,20200229,20190203,20300101,22500,3984
jd_5755595062609,jd_5755595062609_03,20190528,20190203,20200101,18750,331
jd_5755595062609,jd_5755595062609_03,20190929,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20200202,20190203,20300101,22500,3984
jd_5755595062609,jd_5755595062609_03,20190818,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20190828,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20190429,20190203,20200101,14875,331
jd_5755595062609,jd_5755595062609_03,20200110,20190203,20300101,22500,3984
jd_5755595062609,jd_5755595062609_03,20200130,20190203,20300101,22500,3984
jd_5755595062609,jd_5755595062609_03,20190611,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20190728,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20190629,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20190511,20190203,20200101,18750,331
jd_5755595062609,jd_5755595062609_03,20191110,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20191130,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20190927,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20200102,20190203,20300101,22500,3984
jd_5755595062609,jd_5755595062609_03,20191112,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20190928,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20190727,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20200126,20190203,20300101,22500,3984
jd_5755595062609,jd_5755595062609_03,20190915,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20191015,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20200101,20190203,20300101,22500,3984
jd_5755595062609,jd_5755595062609_03,20200211,20190203,20300101,22500,3984
jd_5755595062609,jd_5755595062609_03,20190824,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20190512,20190203,20200101,18750,331
jd_5755595062609,jd_5755595062609_03,20190930,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20190806,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20191027,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20191030,20190203,20200101,22500,331
jd_5755595062609,jd_5755595062609_03,20200115,20190203,20300101,22500,3984
jd_5755595062609,jd_5755595062609_03,20200128,20190203,20300101,22500,3984
jd_52f990d0bf82c,jd_52f990d0bf82c_03,20200103,20190525,20300101,12375,3873
jd_52f990d0bf82c,jd_52f990d0bf82c_03,20191209,20190525,20200101,6000,220
13265745-89772251,13265745-89772251_03,20200130,20190103,20300101,25000,4015
13265745-89772251,13265745-89772251_03,20190911,20190103,20200101,25000,362
xuanyu19891223,xuanyu19891223_03,20190904,20180617,20200101,18750,562
xuanyu19891223,xuanyu19891223_03,20190826,20180617,20200101,18750,562
jd_5b16e16e746b8,jd_5b16e16e746b8_03,20191124,20190616,20200101,12500,198
jd_5b16e16e746b8,jd_5b16e16e746b8_03,20200306,20190616,20300101,12500,3851
jd_5b16e16e746b8,jd_5b16e16e746b8_03,20200105,20190616,20300101,12500,3851
wdjuVCppPLOVhm,wdjuVCppPLOVhm_03,20191210,20190412,20200101,12500,263
wdjuVCppPLOVhm,wdjuVCppPLOVhm_03,20191117,20190412,20200101,12500,263
wdjuVCppPLOVhm,wdjuVCppPLOVhm_03,20191109,20190412,20200101,6250,263
wdjuVCppPLOVhm,wdjuVCppPLOVhm_03,20200123,20190412,20300101,12500,3916
wdjuVCppPLOVhm,wdjuVCppPLOVhm_03,20191116,20190412,20200101,12500,263
wdjuVCppPLOVhm,wdjuVCppPLOVhm_03,20200324,20190412,20300101,12500,3916
jd_5656511a21931,jd_5656511a21931_03,20191020,20170606,20200101,3750,938
jd_4f34391d34476,jd_4f34391d34476_03,20191114,20190610,20200101,11250,204
13705153896_p,13705153896_p_03,20191210,20190302,20200101,23125,304
13705153896_p,13705153896_p_03,20191110,20190302,20200101,23125,304
13705153896_p,13705153896_p_03,20200220,20190302,20300101,23125,3957
13705153896_p,13705153896_p_03,20191026,20190302,20200101,23125,304
13705153896_p,13705153896_p_03,20200324,20190302,20300101,23125,3957
13705153896_p,13705153896_p_03,20200311,20190302,20300101,23125,3957
tsq52000,tsq52000_03,20190515,20161114,20200101,52500,1142
mengdeliang20060611,mengdeliang20060611_03,20200224,20170819,20300101,66250,4517
mengdeliang20060611,mengdeliang20060611_03,20200122,20170819,20300101,66250,4517
mengdeliang20060611,mengdeliang20060611_03,20200124,20170819,20300101,66250,4517
mengdeliang20060611,mengdeliang20060611_03,20191025,20170819,20200101,66250,864
泛黄的节操,泛黄的节操_03,20191108,20181225,20200101,8750,371
泛黄的节操,泛黄的节操_03,20191206,20181225,20200101,15000,371
wdEsZrVcDPFCMY,wdEsZrVcDPFCMY_03,20200110,20170313,20300101,49125,4676
wdEsZrVcDPFCMY,wdEsZrVcDPFCMY_03,20200218,20170313,20300101,49125,4676
wdEsZrVcDPFCMY,wdEsZrVcDPFCMY_03,20200210,20170313,20300101,49125,4676
wdEsZrVcDPFCMY,wdEsZrVcDPFCMY_03,20191114,20170313,20200101,49125,1023
wdEsZrVcDPFCMY,wdEsZrVcDPFCMY_03,20200312,20170313,20300101,49125,4676
wdEsZrVcDPFCMY,wdEsZrVcDPFCMY_03,20191027,20170313,20200101,49125,1023
jd_4cdc2095181ea,jd_4cdc2095181ea_03,20191202,20190625,20200101,42000,189
jd_4cdc2095181ea,jd_4cdc2095181ea_03,20200303,20190625,20300101,42000,3842
jd_4cdc2095181ea,jd_4cdc2095181ea_03,20191203,20190625,20200101,42000,189
jd_56c0392232a73,jd_56c0392232a73_03,20190724,20190224,20200101,15750,310
jd_56c0392232a73,jd_56c0392232a73_03,20190727,20190224,20200101,15750,310
jd_4a37e045da24b,jd_4a37e045da24b_03,20191107,20190102,20200101,10000,363
jd_4a37e045da24b,jd_4a37e045da24b_03,20200226,20190102,20300101,13000,4016
jd_4a37e045da24b,jd_4a37e045da24b_03,20200107,20190102,20300101,13000,4016
jd_4a37e045da24b,jd_4a37e045da24b_03,20191207,20190102,20200101,13000,363
jd_4a37e045da24b,jd_4a37e045da24b_03,20191026,20190102,20200101,10000,363
jd_4a37e045da24b,jd_4a37e045da24b_03,20200329,20190102,20300101,13000,4016
jd_4a37e045da24b,jd_4a37e045da24b_03,20200301,20190102,20300101,13000,4016
jd_746cd885da534,jd_746cd885da534_03,20190830,20181227,20200101,9750,369
